Linux 5.4.0-73-generic (graymob) 	04/09/2023 	_x86_64_	(32 CPU)

avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.11    0.00    0.05    0.00    0.00   99.83

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.15      0.60     0.00   0.00    0.14     4.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-1             0.16      0.62     0.00   0.00    0.13     4.00    0.06      0.23     0.00   0.00    1.47     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-10            0.15      0.59     0.00   0.00    0.06     4.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-11            0.16      0.62     0.00   0.00    0.06     4.00    0.06      0.23     0.00   0.00    1.76     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-12            0.07      0.30     0.00   0.00    0.13     4.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-13            0.08      0.33     0.00   0.00    0.12     4.00    0.07      0.28     0.00   0.00    1.69     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-14            0.08      0.31     0.00   0.00    0.04     4.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-15            0.08      0.33     0.00   0.00    0.03     4.00    0.07      0.27     0.00   0.00    1.80     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-16            0.07      0.30     0.00   0.00    0.06     4.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-17            0.08      0.33     0.00   0.00    0.06     4.00    0.07      0.27     0.00   0.00    1.81     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-2             0.15      0.59     0.00   0.00    0.06     4.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-3             0.16      0.62     0.00   0.00    0.06     4.00    0.06      0.23     0.00   0.00    1.47     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-4             0.15      0.59     0.00   0.00    0.04     4.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-5             0.16      0.62     0.00   0.00    0.04     4.00    0.06      0.22     0.00   0.00    1.76     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-6             0.15      0.59     0.00   0.00    0.04     4.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-7             0.16      0.62     0.00   0.00    0.04     4.00    0.06      0.23     0.00   0.00    1.56     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-8             0.15      0.59     0.00   0.00    0.04     4.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
dm-9             0.16      0.62     0.00   0.00    0.04     4.00    0.06      0.23     0.00   0.00    1.64     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop0            0.00      0.00     0.00   0.00    0.12     8.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.15     5.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop10           0.00      0.01     0.00   0.00    0.16    21.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop11           0.76      0.76     0.00   0.00    0.12     1.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.01
loop12           2.63     10.81     0.00   0.00    0.16     4.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.01
loop13           0.21      1.21     0.00   0.00    0.04     5.66    2.96     11.84     0.00   0.00    0.11     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.01
loop14           2.62     10.76     0.00   0.00    0.05     4.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.01
loop15           0.20      1.15     0.00   0.00    0.04     5.61    2.88     11.51     0.00   0.00    0.11     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop16           2.61     10.71     0.00   0.00    0.05     4.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.01
